2022-06-05 17:31:25.514591,474319793042751491,"[174837853778345984, 942424800901599303, 930111883560755250, 925407712861360198, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 774251892582645770, 768818655269617685, 585529350435242014]"
2022-06-05 17:32:08.240298,712741723918434435,[174837853778345984]
2022-06-05 17:33:51.057192,920418038602403910,[174837853778345984]
2022-06-05 17:37:44.883939,782677762925920266,"[174837853778345984, 942424800901599303, 930111883560755250, 925407712861360198]"
2022-06-05 17:41:09.123977,696830303473238027,"[174837853778345984, 930111883560755250]"
2022-06-05 17:42:36.198478,800690821418451005,[174837853778345984]
2022-06-05 17:43:17.451227,894183522397483011,[174837853778345984]
2022-06-05 17:43:18.042198,894183522397483011,[174837853778345984]
2022-06-05 17:47:20.426159,319009812518273026,[174837853778345984]
2022-06-05 17:47:23.847063,319009812518273026,[174837853778345984]
2022-06-05 17:49:22.542189,685783031696588821,"[174837853778345984, 942424800901599303, 930111883560755250]"
2022-06-05 17:49:33.659925,685783031696588821,"[174837853778345984, 942424800901599303, 930111883560755250]"
2022-06-05 17:49:41.666582,981977640565096518,[174837853778345984]
2022-06-05 17:49:43.871267,981977640565096518,[174837853778345984]
2022-06-05 17:49:47.318906,981977640565096518,[174837853778345984]
2022-06-05 17:50:36.802495,550725503892455425,[174837853778345984]
2022-06-05 17:52:52.478754,715832420070326293,"[174837853778345984, 778709999081619486, 778709940540932106, 779027188791246868, 774251894779805716]"
2022-06-05 17:54:53.685650,715832420070326293,"[174837853778345984, 778709999081619486, 778709940540932106, 779027188791246868, 774251894779805716]"
2022-06-05 17:55:56.253651,842132053830271016,[174837853778345984]
2022-06-05 17:59:39.565555,979290379125944381,[174837853778345984]
2022-06-05 17:59:50.339232,549742753953873950,"[174837853778345984, 930111883560755250, 778709999081619486, 778709940540932106, 779027188791246868, 774251888115187723]"
2022-06-05 18:05:17.622702,715832420070326293,"[174837853778345984, 778709999081619486, 778709940540932106, 779027188791246868, 774251894779805716]"
2022-06-05 18:06:51.228520,811401868327649280,"[174837853778345984, 778709999081619486, 778709940540932106, 779027188791246868, 774251889948622848]"
2022-06-05 18:07:14.647156,666661076007387196,"[174837853778345984, 778709973373812737, 778709940540932106, 779027188791246868, 768818435228172299]"
2022-06-05 18:07:26.449064,666661076007387196,"[174837853778345984, 778709973373812737, 778709940540932106, 779027188791246868, 768818435228172299]"
