2022-06-10 22:12:05.688217,229380062909038594,"[174837853778345984, 942424800901599303, 930111883560755250, 925407712861360198, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 774251896486756372, 779025674253369372, 174846441678700544]"
2022-06-10 22:34:09.801666,544979184879927309,"[174837853778345984, 942424800901599303, 925407712861360198, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 774251896486756372, 768818453883650048, 779025674253369372, 709042556335292437, 174838443111612417]"
2022-06-13 21:38:53.439112,186195787452121088,"[174837853778345984, 778709999081619486, 778709940540932106, 779027188791246868, 174846441678700544]"
2022-06-14 16:34:04.507306,226707009397850113,"[174837853778345984, 925407712861360198, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
2022-06-14 16:34:48.356966,226707009397850113,"[174837853778345984, 925407712861360198, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
2022-06-14 17:37:06.857089,226707009397850113,"[174837853778345984, 925407712861360198, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
2022-06-14 17:37:20.297207,226707009397850113,"[174837853778345984, 925407712861360198, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
2022-06-15 01:15:19.932962,226707009397850113,"[174837853778345984, 925407712861360198, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
2022-06-15 16:47:55.177889,849393868088279110,"[174837853778345984, 930111883560755250, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
2022-06-15 17:59:51.039188,849393868088279110,"[174837853778345984, 930111883560755250, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
2022-06-17 15:45:46.628147,217248816842276864,"[174837853778345984, 930111883560755250, 925407712861360198, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 774251896486756372, 768818453883650048, 779025674253369372, 705434655737905223, 174838443111612417, 174844144571777028]"
2022-06-17 16:05:19.492399,226707009397850113,"[174837853778345984, 925407712861360198, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
2022-06-17 17:43:23.138021,226707009397850113,"[174837853778345984, 925407712861360198, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
2022-06-17 20:44:23.764595,119922034812780547,"[174837853778345984, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 174846441678700544]"
2022-06-21 03:07:25.316659,849393868088279110,"[174837853778345984, 930111883560755250, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
2022-06-21 15:49:44.835971,129222798882111488,"[174837853778345984, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 774251888115187723, 779025674253369372, 174838443111612417, 174844144571777028]"
2022-06-21 16:45:35.820586,226707009397850113,"[174837853778345984, 925407712861360198, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
2022-06-21 17:55:49.365693,194140114488786944,"[174837853778345984, 925407712861360198, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 774251894779805716, 768818655269617685, 585529350435242014, 779025674253369372, 671456437456863272, 174838443111612417, 174844144571777028]"
2022-06-22 20:13:35.903483,849393868088279110,"[174837853778345984, 930111883560755250, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
2022-06-22 21:24:16.485729,849393868088279110,"[174837853778345984, 930111883560755250, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
2022-06-23 13:45:27.190256,194140114488786944,"[174837853778345984, 925407712861360198, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 774251894779805716, 768818655269617685, 585529350435242014, 779025674253369372, 671456437456863272, 174838443111612417, 174844144571777028]"
2022-06-23 21:36:19.587663,849393868088279110,"[174837853778345984, 930111883560755250, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
2022-06-29 19:22:45.181705,194140114488786944,"[174837853778345984, 925407712861360198, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 774251892582645770, 768818655269617685, 585529350435242014, 779025674253369372, 671456437456863272, 174838443111612417, 174844144571777028]"
2022-06-30 11:04:06.596374,222693163813306368,"[174837853778345984, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
2022-06-30 14:35:12.356091,129222798882111488,"[174837853778345984, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 774251888115187723, 779025674253369372, 174838443111612417, 174844144571777028]"
2022-07-04 18:00:37.253945,523931078684311573,"[174837853778345984, 993543440702918656]"
2022-07-05 19:52:28.404680,849393868088279110,"[174837853778345984, 930111883560755250, 778709999081619486, 778709973373812737, 778709940540932106, 779027188791246868, 768818137532465162, 779025674253369372, 174846441678700544]"
